U.S. may sanction four countries for refusing deportees: DHS,"WASHINGTON (Reuters) - The United States could impose additional penalties on four unidentified countries that do not cooperate with requests to return their citizens, a Department of Homeland Security (DHS) spokesman said Wednesday. The State Department and the DHS can sanction countries that do not cooperate with removals, but has only used that punishment authority twice in the past 15 years. The current 12 countries deemed recalcitrant are China, Cuba, Vietnam, Laos, Iran, Cambodia, Myanmar, Morocco, Hong Kong, South Sudan, Guinea and Eritrea. Acting DHS Secretary Elaine Duke sent a letter to the State Department last week identifying the latest four countries that could face the new penalties. DHS spokesman David Lapan declined to discuss possible sanctions or the names of the four countries that could face additional sanctions, including denying visas. However, CNN cited a DHS official close to discussions about the deliberations as saying on Wednesday the four under consideration were Cambodia, Eritrea, Guinea and Sierra Leone. In two cases since 2000, the United States halted issuing visas to government officials and their families to Guinea and Gambia. Lapan said in some cases the DHS has no choice but to release some convicted criminals who served prison time but could not be returned to their home country because their home country refuses to cooperate. “We have tens of thousands of individuals,” Lapan said.  The DHS identifies countries that can be sanctioned and the State Department decides what, if any, sanctions could be imposed. The DHS has said that it has final deportation orders against 35,000 Cuban citizens that have criminal histories that Cuba refuses to accept. ",politicsNews,24-Aug-17
White House to send memo to Pentagon soon on transgender ban,"WASHINGTON (Reuters) - The White House is expected to tell the Pentagon in coming days how to implement a ban on transgender people in the military, according to a memo that says the defense secretary may decide whether to remove service members based on their ability to deploy, a U.S. official said on Wednesday. The two-and-a-half-page White House document gives Defense Secretary Jim Mattis six months to fully implement the ban, according to a story first reported by The Wall Street Journal and confirmed by the official. It also directs the Defense Department to deny admittance to transgender individuals and to stop spending on medical treatment regimens for those currently serving, the Journal reported, citing U.S. officials. Mattis is expected to consider “deployability” - meaning the ability to serve in a war zone, participate in exercises or live for months on a ship - as the main legal reason to decide whether to separate service members from the military, the Journal reported. President Donald Trump said on Twitter on July 26 that the U.S. government “will not accept or allow transgender individuals to serve in any capacity” in the military, a reversal of Pentagon policy. The surprise announcement, citing healthcare costs and unit disruption, appealed to some in Trump’s conservative political base but created uncertainty for thousands of transgender service members, many of whom came out after the Pentagon said in 2016 it would allow transgender people to serve openly. Five transgender members of the U.S. military including Iraq and Afghanistan war veterans sued Trump earlier this month, saying that the ban was made without consulting senior military commanders. It named as defendants Trump, Mattis and other military leaders including Joseph Dunford, chairman of the Joint Chiefs of Staff. Dunford said in a memo a day after Trump’s tweets that there would be no change in policy until Mattis received an official order from the president. Stephen Peters at the Human Rights Campaign, an advocacy group for LGBTQ rights, responded in a tweet: “This proves @realdonaldtrump knows nothing about what it means to be #transgender or to serve in the military. Trans service members already do deploy, proving repeatedly what matters is their ability to accomplish the mission, not gender identity.” The Obama administration, which ended the transgender ban in 2016, allowed currently serving transgender personnel to immediately begin serving openly but set July 1, 2017, as the start of new enlistments by openly transgender people. ",politicsNews,24-Aug-17
U.S. judge throws out Texas voter ID law supported by Trump,"(Reuters) - A federal court judge on Wednesday threw out a Texas voter identification law that was supported by the Trump administration, but the state’s attorney general said his office would appeal the ruling. The judge’s ruling said changes to the law passed earlier this year by the state’s Republican-controlled legislature that were meant to be less discriminatory than an earlier one did not accomplish that. U.S. District Judge Nelva Gonzales Ramos of the Southern District of Texas said the state did not allow enough types of photo IDs for voters, “even though the (5th U.S. Circuit Court of Appeals) was clearly critical of Texas having the most restrictive list in the country.” President Donald Trump campaigned on cutting voter fraud, picking up a theme of fellow Republicans across the country. Critics have said the Texas law and similar statutes enacted in other Republican-governed states are an effort to suppress voting, including among blacks and Hispanics who tend to favor Democrats. Trump has made unsubstantiated allegations that millions of people voted illegally for his Democratic rival, Hillary Clinton, in last November’s election, in which Clinton won the  popular vote but lost the decisive Electoral College count. “Today’s ruling is outrageous,” Texas Attorney General Ken Paxton said in a statement. Paxton, a Republican, added that changes to the law passed by the legislature included all those asked for by the 5th Circuit. The Justice Department filed a brief last month asking the court to halt action against the Texas voter ID law, saying the state’s new law fixed discriminatory issues of the state’s 2011 voter ID law.       Texas Democrats welcomed Ramos’ ruling. “Jim Crow-era tactics have kept Texas Republicans in power,” said state Democratic Party Chairman Gilberto Hinojosa. “From discriminatory gerrymandering to discriminatory voter ID laws, it has become entirely clear that Texas Republicans are rigging our election system.” Ramos wrote in a 27-page ruling that voters with little education, or simply a lack of confidence, may forfeit their legitimate right to vote because of fear of being charged with perjury. She said Texas was overreaching by “threatening severe penalties for perjury,” and noted that the state’s “history of voter intimidation” led her not to accept the new voter ID law as a solution for the “purposeful discrimination” in the one it attempted to improve upon. ",politicsNews,23-Aug-17
"U.S. Air Force picks Raytheon, Lockheed for next-gen cruise missile","(Reuters) - The U.S. Air Force has awarded Lockheed Martin Corp and Raytheon Co separate $900 million contracts to continue work on a replacement for the AGM-86B air-launched nuclear cruise missile, the Pentagon said on Wednesday. Although the award for the new Long Range Standoff weapon (LRSO) comes amid rising tensions with North Korea, the Air Force had asked the defense industry last summer for proposals to replace the aging nuclear cruise missiles and intercontinental ballistic missile system as the military moved ahead with a costly modernization of its aging atomic weapons systems. “This weapon will modernize the air-based leg of the nuclear triad,” said Secretary of the Air Force Heather Wilson in a statement. LRSO, which is a plane launched weapon, “will be capable of penetrating and surviving advanced integrated air defense systems from significant standoff range” Lockheed Martin said in its statement about the award. The relatively small contract award is a milestone that allows Lockheed and Raytheon to continue parallel detailed development and prototyping for the cruise missile replacement. For the next four and a half years, the companies will perform the technology maturation and risk reduction of the weapon. Once complete, the Air Force will choose a single contractor for engineering, manufacturing and deployment. The Air Force plans to procure approximately 1,000 LRSO flight bodies, with development and procurement costs estimated at about $10 billion, according to an Air Force spokesperson. Only some of the bodies will be armed with nuclear weapons, the others will be used for testing or spares. The Air Force has said it plans to start fielding LRSO by 2030. The current cruise missile was first fielded in the early 1980s with a 10-year life. On Monday, the Air Force awarded Boeing Co and Northrop Grumman Corp separate contracts to continue work on the replacement of the aging Minuteman III ICBM system. Modernization of the U.S. nuclear force was expected to cost more than $350 billion over the next decade. The United States plans to replace its aging systems, including bombs, nuclear bombers, missiles and submarines. Some analysts estimated the cost at $1 trillion over 30 years. ",politicsNews,23-Aug-17
"Trump, McConnell say they remain united on shared goals","WASHINGTON (Reuters) - U.S. President Donald Trump and Senate Majority Leader Mitch McConnell on Wednesday emphasized their plans to cooperate on shared goals, following weeks of tensions between the two Republicans. The White House and McConnell issued statements after media reports that McConnell’s relationship with the Republican president had disintegrated amid repeated attacks by Trump on the Senate leader for, among other things, failing to get a healthcare bill passed. Trump and McConnell “remain united on many shared priorities, including middle class tax relief, strengthening the military, constructing a southern border wall, and other important issues,” the White House said in a statement. It said the two would hold previously scheduled meetings following the August recess to discuss the issues with members of the congressional leadership and the Cabinet. “The President and I, and our teams, have been and continue to be in regular contact about our shared goals,” McConnell said in his statement. He cited support for infrastructure legislation and tax reform, as well as preventing a government default, passing defense bills and implementing an effective strategy against Islamic State. “We have a lot of work ahead of us, and we are committed to advancing our shared agenda together and anyone who suggests otherwise is clearly not part of the conversation,” McConnell said. The New York Times reported on Tuesday that McConnell and Trump were locked in a political “cold war,” especially after an Aug. 9 phone call it said devolved into a shouting match. On that day and the next, Trump assailed McConnell via Twitter, angered by a speech McConnell had given saying Trump had “excessive expectations” of Congress.  Trump has kept up the pressure on Congress this week, threatening on Tuesday to shut down the government if lawmakers do not fund the building of a wall along the border with Mexico. Trump also kept up an attack on another senator whom McConnell has defended, Republican Jeff Flake of Arizona, a longtime critic of the president over his trade and immigration policies. ",politicsNews,23-Aug-17
"Trump, McConnell 'united on many shared priorities': White House","WASHINGTON (Reuters) - U.S. President Donald Trump and Senate Republican leader Mitch McConnell remain united on many priorities and will hold previously scheduled meetings after the August recess to discuss the issues with members of the congressional leadership and the Cabinet, the White House said on Wednesday. Trump and McConnell “remain united on many shared priorities, including middle class tax relief, strengthening the military, constructing a southern border wall, and other important issues,” the White House said in a statement. Earlier on Wednesday, McConnell said he and his team were in “regular contact” with Trump and committed to working together, following weeks of tensions between the two Republicans.  ",politicsNews,23-Aug-17
"Factbox: Trump's government shutdown threat, looming debt ceiling","(Reuters) - President Donald Trump said on Tuesday he was willing to shut down the government to get funding for a U.S.-Mexico border wall, complicating two must-pass measures Congress will take up in September: a spending package and raising the debt ceiling. Here is what you need to know about both, and the potential for a shutdown of the U.S. government: Congress must pass annual spending bills around the end of the federal fiscal year on Sept. 30 to fund much of the U.S. government. When disagreements prevent that, which is frequent, lawmakers often pass a temporary bill extending existing spending levels with no changes for days, weeks or months, while they work on a longer-lasting deal. When they cannot agree on either a new spending plan or a short-term extension, the government shuts down. That has happened many times since the 1970s, usually for a few days, and can rattle markets. Congress will return from its long summer recess on Sept. 5. At the time, it will have only about 12 working days to approve spending measures to keep the government open. If spending measures are not passed before Oct. 1, portions of the government will begin to shut down and non-essential employees will go without pay until an agreement is reached. The government most recently shut down for about two weeks in October 2013 over funding for former President Barack Obama’s healthcare law. There were three shutdowns in the 1990s, the longest lasting 21 days. In the 1970s and 1980s, there were 14 shutdowns, some partial and most lasting only a few days. The “debt ceiling” is a legislative limit on how much money the federal government can borrow through debt issued by the U.S. Treasury. Once the limit is reached, Congress must raise it or the government cannot continue borrowing money and would default, or be unable to pay its bills. The Treasury has said it wants Congress to increase the debt ceiling by Sept. 29, although default likely could be staved off until mid-October, thanks to “extraordinary measures” the Treasury put in place in March to delay a debt reckoning.   Legislation to raise the debt limit will need to be adopted, at the very latest, by early to mid-October. If the debt ceiling is not raised, the government would not be able to borrow more money or pay its bills, including payments on its debts, which could hurt the U.S. credit rating. Political gridlock has never led to the United States reaching its debt ceiling and its bills going unpaid, but there have been close calls. An August 2011 standoff cost the country its top-notch bond rating from the credit rating agency Standard & Poor’s and caused the most jarring two weeks in financial markets since the 2007-2009 global financial crisis. The two move on separate tracks, but are likely to get tangled together, with Republican opponents of a debt ceiling increase likely demanding federal spending cuts. Some analysts say Congress may try to tackle both issues at the same time. Both the spending and debt ceiling bills can pass the Republican-led House of Representatives by a simple majority vote, but will need 60 votes to pass the Senate, where Republicans hold 52 of 100 seats, meaning they will need some Democratic support.  Trump made his U.S.-Mexico border wall a central promise of his 2016 presidential campaign. He also promised that Mexico would pay for the wall, but Mexico has steadfastly refused and Trump has largely stopped talking about that pledge. Conservative House Republicans agree with the Republican president on the need for a wall and say border-wall funding should be a priority in any spending legislation. Some of them have already indicated they are willing to shut down the government to get it. Moderate Republicans have called a shutdown unwise and Republican leaders are determined to prevent one, fearing it would worsen doubts about the party’s ability to govern. Democrats are uniformly opposed to Trump’s wall and say the responsibility for a shutdown would rest solely with Republicans. The Trump administration reversed course earlier this month and said it would back a “clean” raising of the debt ceiling, meaning it would not be tied to other policy measures. Democrats and moderate Republicans also support a clean debt-ceiling increase. But conservative Republicans, especially in the House, often use debt-ceiling legislation to insist on changes to spending, making them opposed to a clean bill. ",politicsNews,23-Aug-17
Trump warns may terminate NAFTA treaty,"PHOENIX (Reuters) - U.S. President Donald Trump warned on Tuesday he might terminate the NAFTA trade treaty with Mexico and Canada after three-way talks failed to bridge deep differences. The United States, Canada and Mexico wrapped up their first round of talks on Sunday to revamp the trade pact with little sign of a breakthrough coming. Trump reopened negotiations of the 1994 treaty out of concern U.S. economic interests were suffering. “Personally, I don’t think we can make a deal. I think we’ll probably end up terminating NAFTA at some point,” Trump said at a political rally in Phoenix, Arizona. Suggesting a termination might help jumpstart the negotiations, Trump said: “I personally don’t think you can make a deal without a termination.” Following Trump’s remarks, Mexican foreign minister Luis Videgaray tweeted: “No surprises: we’re already in a negotiation. Mexico will remain at the table with serenity, firmness and with the national interest ahead.” In a joint statement issued at the end of five days of negotiations in Washington, the top trade officials from the three countries said Mexico would host the next round of talks from Sept. 1 to 5. The talks will move to Canada later in September, then return to the United States in October, with additional rounds planned for later this year. ",politicsNews,23-Aug-17
Police use pepper spray to disperse protesters at Trump's Phoenix rally,"PHOENIX (Reuters) - Police fired pepper spray to disperse protesters outside a rally by U.S. President Donald Trump in Phoenix, Arizona, on Tuesday after being pelted with rocks and bottles, police said. Police have not given an estimate of the number of protesters, but Arizona media said there were several thousand. Police did not say whether the pepper spray was used on pro- or anti-Trump protesters, or both. “People in the crowd have begun throwing rocks and bottles at police,” Phoenix Police Department spokesman Sergeant Jonathan Howard said. “Police have responded with pepper balls and OC (oleoresin capsicum) spray in an attempt to disperse the crowd and stop the assaults,” he said. Four people were arrested during the protest, Phoenix Police Chief Jeri Williams said during a news conference.  “We had tens of thousands of people downtown peacefully exercising their first amendment rights,” Williams said. “What’s unfortunate is that a very small number of individuals chose criminal conduct.” Police called on the crowds to disperse. Many of the protesters quit the scene, while dozens of police in riot gear and carrying shields sought to clear remaining protesters from the downtown area. The Phoenix Fire Department said it treated 56 people for heat exhaustion and dehydration at the convention center. Twelve people were taken to the hospital.    ",politicsNews,23-Aug-17
House Speaker Ryan says U.S. government shutdown unnecessary,"WASHINGTON (Reuters) - U.S. House of Representatives Speaker Paul Ryan said on Wednesday that the government shutdown threatened by President Donald Trump is unnecessary and not wanted by lawmakers in Congress. “I don’t think anyone is interested in having a shutdown. I don’t think it is in our interests to do so,” Ryan told a news conference in Oregon. ",politicsNews,23-Aug-17
"Clinton, in book, says Trump's debate stalking made her skin crawl","WASHINGTON (Reuters) - Former Democratic presidential candidate Hillary Clinton says in her new book that Donald Trump made her skin crawl by stalking her around the stage in a campaign debate and she wonders if she should have told him to “back up, you creep.” In audio excerpts of the book “What Happened” aired on Wednesday on MSNBC, Clinton described her 2016 campaign as “joyful, humbling, infuriating and just plain baffling” and acknowledged she failed her millions of supporters by losing to Trump in the November election. In the excerpts, Clinton described the Oct. 9 debate in St. Louis in which Trump followed her closely about the stage, lurking behind her as she fielded questions from a live television audience. The debate came two days after an audiotape emerged in which Trump was heard bragging about groping women. “This is not OK, I thought,” Clinton says. “It was the second presidential debate and Donald Trump was looming behind me. “We were on a small stage and no matter where I walked, he followed me closely, staring at me, making faces. It was incredibly uncomfortable. He was literally breathing down my neck. My skin crawled,” Clinton said. “It was one of those moments where you wish you could hit pause and ask everyone watching: ‘Well, what would you do?’ Do you stay calm, keep smiling and carry on as if he weren’t repeatedly invading your space? Or do you turn, look him in the eye and say loudly and clearly: ‘Back up, you creep. Get away from me. I know you love to intimidate women but you can’t intimidate me.’” Clinton says she chose the first option. “I kept my cool, aided by a lifetime of dealing with difficult men trying to throw me off,” she says. But Clinton questions whether she should have chosen the second option. “It certainly would have been better TV,” she says. “Maybe I have over-learned the lesson of staying calm, biting my tongue, digging my fingernails into a clenched fist, smiling all the while, determined to present a composed face to the world.” Clinton says writing the book, due to be released in the coming weeks, “wasn’t easy.” “Every day that I was a candidate for president, I knew that millions of people were counting on me and I couldn’t bear the idea of letting them down. But I did,” she says. “I couldn’t get the job done.” ",politicsNews,23-Aug-17
"Drowning in debt, Connecticut faces budget crunch","HARTFORD (Reuters) - Connecticut, home to hedge fund billionaires alongside cities mired in poverty, is racing against the clock to pass a budget or face further spending cuts to education and municipal aid across the state.  Nearly two months without a budget, Connecticut is getting crushed by a burdensome debt load that has squeezed spending and amplified legislative discord. State lawmakers must agree on a biennial budget soon or else Governor Dannel Malloy’s executive order to slash state aid to municipalities and eliminate school funding for some districts will go into effect in October. The state faces a $3.5 billion deficit over the next two years.      Among the wealthiest in the United States, Connecticut has been strained by already high taxes, outmigration, falling revenues and $50 billion of unfunded pension liabilities.   Some $23 billion of outstanding municipal debt has also constrained spending. Bondholders must be paid ahead of most other expenses like non-essential services and payments to vendors.     The $2.85 billion of principal and interest the state paid on its bonds in fiscal 2017 was the highest in six years, according to preliminary unaudited information from State Treasurer Denise Nappier’s office that has not yet been published. “The state invested in the wrong things for a period of time. It allowed its higher educational institutions to suffer while it sought to placate communities with respect to other forms of local reimbursement,” Malloy told Reuters during an interview in his office on Thursday. “We built too many prisons, which we’re still paying off even while we’re closing them,” he said. The Democrat took office in 2011 and is not seeking a third term.  Further, the state’s budget crunch is threatening its cities including the state capital of Hartford, which is considering bankruptcy due, in part, to its dependence on state aid. Connecticut has borrowed for decades to fund school construction, whereas nearly all other states typically borrow at the local level for those projects. Lack of county governments means some other local costs are picked up by the state, including for all of its detention facilities.  Connecticut has piled on debt to bolster its public pensions, selling $2.3 billion of bonds in April 2008. And again in December 2009, the state sold $916 million of economic recovery notes to close a budget deficit after depleting its rainy day fund during the Great Recession.   By many measures, Connecticut’s debt levels are the worst of the 50 U.S. states. It has the most net tax-supported state debt per capita in the nation at $6,505, versus a median of $1,006, according to Moody’s Investors Service.     It has the highest debt service costs as a portion of state revenues, as well as debt relative to gross domestic product, Moody’s said.  Connecticut was downgraded by all three major Wall Street credit rating agencies in May. Both Republicans and Democrats in the state legislature have proposed solutions, including a hard cap on annual bond sales. Democratic legislators met with Millstein & Co., the same restructuring firm that advised Puerto Rico over its suffocating debt burden, according to The Connecticut Mirror newspaper. Nappier proposed a new tax-secured revenue bond program in lieu of general obligation debt, which she says will lower borrowing costs and boost reserves. But until lawmakers craft a budget, the state’s fiscal uncertainty is causing havoc among municipalities. Some are considering whether to delay the start of school or dip into reserves. And for Hartford, the longer the state goes without a budget, the closer the city comes to a possible bankruptcy filing, said Hartford Mayor Luke Bronin, a 38-year-old former U.S. Treasury official. “The lack of a state budget... makes a liquidity challenge come that much faster,” he said. ",politicsNews,23-Aug-17
Connecticut governor eyes economic investments amid fiscal crisis,"HARTFORD (Reuters) - Connecticut, one of the wealthiest states in the nation, also has some of the highest debt levels and its capital city of Hartford is facing potential bankruptcy. Now, the state faces a fiscal crisis. A budget is nearly two months late, with debt and big pension liabilities - fixed costs that constrain spending - hampering lawmakers’ attempts to reach an agreement. Governor Dannel Malloy, a second-term Democrat who is not seeking reelection, discussed with Reuters tough decisions he has wrestled with to address a fiscal calamity decades in the making. Malloy and Ben Barnes, secretary of the State Office of Policy and Management, talked about the state’s debt burden and whether Connecticut would approve a possible bankruptcy filing for Hartford.  Below are excerpts from the interview. Q: Describe the fiscal health of the state, and whether a budget would be passed soon.  MALLOY: “There has been an ongoing process of making hard decisions. I think there’s some legislative fatigue over that, but we’ll get a budget. I’m pretty proud that Connecticut’s government is over 12 percent smaller today than when I took office. I’m proud that we’re the first administration to truly actuarially fund pensions. I’m proud that we’re the administration that has now restructured our arrangement with labor and have restructured the funding formula for our long-term obligations.”  Q: Could you characterize the state’s relationship with debt? BARNES: “There was a lot of school construction approved in the period running up to 2008 and the financial meltdown. We’ve been bonding for large projects which were approved before the bottom fell out. What we’ve added into the mix has been significant expansion of what we provide for higher education. And we’ve also put money into economic development initiatives, which we think are extremely important.” Q: If revenues are not coming in as expected, are tougher decisions needed regarding state borrowing?  MALLOY: “You make investments in growing the economy, (like) the University of Connecticut campus.”  BARNES: “The fiscal problems that we have today are entirely driven by the overhang of unfunded pension liability. The increases that we’ve made in payments for retiree health and unfunded pension liability since 2010 are equivalent to all the taxes we’ve raised and then some.”  Q: Should the school construction program be reevaluated? BARNES: “We have made some significant changes... The number of school construction projects that are going forward is down. We’ve definitely tightened the screws there, but the state of Connecticut has built a lot of schools over the last 20 years.” Q: Would you approve a bankruptcy filing for Hartford? MALLOY: “I would approve it if it’s the best way to handle their difficulties. Connecticut has not treated its cities very well, something which I’ve tried to change.” ",politicsNews,23-Aug-17
Meeting between Egyptian foreign minister and Jared Kushner canceled: ministry,"CAIRO (Reuters) - Egyptian Foreign Minister Sameh Shoukry is no longer meeting U.S. President Donald Trump’s advisor and son-in-law Jared Kushner on Wednesday, a copy of his schedule sent out to journalists showed. A Foreign Ministry official told Reuters the meeting had been canceled but did not provide a reason. Shoukry had been scheduled to meet with a U.S. delegation led by Kushner to discuss the Middle East peace process. Two U.S sources familiar with the matter told Reuters on Tuesday that U.S. authorities would deny Egypt $95.7 million in aid and delay a further $195 million payment over its failure to make progress on respecting human rights and democratic norms. ",politicsNews,23-Aug-17
Trump hints at pardon for former Arizona Sheriff Arpaio,"PHOENIX (Reuters) - U.S. President Donald Trump hinted on Tuesday that he would issue a pardon for Joe Arpaio, a controversial former sheriff convicted last month of criminal contempt in a racial profiling case. Trump, who had already held out the possibility of a pardon for Arpaio, decided against announcing it at a major rally in Arizona on Tuesday night but suggested that he would step in at some point. “I’ll make a prediction. I think he’s going to be just fine, okay? But I won’t do it tonight because I don’t want to cause any controversy. But Sheriff Joe can feel good,” he said.  Arpaio, an outspoken opponent of illegal immigration, was the sheriff of Maricopa County in Phoenix before he lost a re-election bid in 2016. Last month a judge found him guilty of contempt for intentionally defying a 2011 court order that barred his officers from stopping and detaining Latino motorists solely on suspicion that they were in the United States illegally. The judge in the underlying lawsuit, brought by the American Civil Liberties Union and others in 2007, held that such traffic stops were a violation of the motorists’ constitutional rights. Arpaio, who was in office for 24 years, gained national prominence for his treatment of jail inmates and crackdown on undocumented immigrants.  Arpaio’s situation resonated with the crowd of Trump supporters. “Do the people in this room like Sheriff Joe?” Trump asked, sparking loud applause and a chant of “Pardon Joe!”  “Was Sheriff Joe convicted for doing his job?” Trump said. His mention of Arpaio seemed to contradict comments by White House spokeswoman Sarah Sanders, who told reporters earlier in the day that the subject would not come up. “There will be no discussion of that today at any point and no action will be taken on that front at any point today,” she told reporters traveling on Air Force One. ",politicsNews,22-Aug-17
Trump voices mild optimism about ties with North Korea,"PHOENIX (Reuters) - U.S. President Donald Trump expressed cautious optimism on Tuesday about a possible improvement in relations with North Korea after months of mounting tension over its weapons programs. “I respect the fact that he is starting to respect us,” Trump said of North Korean leader Kim Jong Un. “And maybe - probably not, but maybe - something positive can come about,” he said at a campaign rally in Phoenix, Arizona. ",politicsNews,23-Aug-17
Trump unshackled: President defends Charlottesville response at raucous rally,"PHOENIX (Reuters) - U.S. President Donald Trump revved up supporters on Tuesday with a defense of his response to a white supremacist-organized rally in Virginia and a promise to shut down the U.S. government if necessary to build a wall along the border with Mexico. Under fire for saying “both sides” were to blame for the violence between white supremacists and left-wing counter protesters in Virginia on Aug. 12, Trump accused television networks of ignoring his calls for unity in the aftermath. “I didn’t say I love you because you’re black, or I love you because you’re white,” Trump said. “I love all the people of our country.” Police used pepper spray to disperse crowds after protesters threw rocks and bottles outside the convention center where Trump spoke, police said. Trump, who often uses news organizations as a foil, repeatedly singled out the media for criticism of how it covered the violence in the Virginia college town of Charlottesville and the resulting political fallout. “These are truly dishonest people. They’re bad people. I really think they don’t like our country,” Trump said. “The only people giving a platform to these hate groups is the media.” Adopting a glib tone, Trump said many reporters ignored his condemnation of white supremacists, including the Ku Klux Klan.  “I hit ‘em with neo-Nazi, I hit ‘em with everything ... KKK? We have KKK. I got ‘em all,” he said. James Clapper, a former director of U.S. national intelligence, expressed concern at Trump’s performance, calling it “downright scary and disturbing.” “I question his fitness to be in office,” Clapper told CNN. Funding for the border wall has flagged in the U.S. Congress as many lawmakers question whether Trump’s main promise during the 2016 presidential election campaign is really necessary. But with a budget battle looming, Trump said he would be willing to risk a politically damaging government shutdown in order to secure funding for the wall.  He visited the border region in Yuma, Arizona, earlier on Tuesday. “If we have to close down our government, we’re building that wall,” Trump said. “We’re going to have our wall. The American people voted for immigration control. We’re going to get that wall.” With thousands of supporters cheering him on, Trump also weighed in on another racially charged issue, hinting he would pardon former Maricopa County Sheriff Joe Arpaio. Arpaio, 85, who battled illegal immigration in the Phoenix area, was found guilty last month of criminal contempt for violating the terms of a 2011 court order in a racial profiling case. Trump covered the gamut of issues, from NAFTA trade talks to the U.S. showdown with North Korea, during a raucous, rambling and defiant political speech lasting an hour and 15 minutes.  He said he might terminate the NAFTA treaty with Mexico and Canada to jumpstart negotiations, and said the standoff with North Korea over its weapons programs might have taken a positive turn. However, it was unclear whether the speech would help lay the foundation for a comeback from the deep political crisis Trump finds himself in after only seven months in office and an approval rating below 40 percent. He expressed frustration that the Republican-controlled Congress was unable to approve healthcare legislation that failed to pass the Senate by one vote last month. One of the votes against the legislation was cast by  Republican Senator John McCain of Arizona, who was recently  diagnosed with brain cancer. Without mentioning their names, Trump criticized both McCain and his fellow Arizona Republican, Senator Jeff Flake. Neither McCain nor Flake attended the event. Trump complained repeatedly about the “one vote” that stopped the Senate from repealing and replacing Obamacare, the signature domestic policy of his predecessor, Barack Obama. “One vote away. I will not mention any names - very presidential. And nobody wants me to mention your other senator, who’s weak on border, weak on crime. Nobody knows who the hell he is! See, I haven’t mentioned any names, so now everybody’s happy,” he said. The White House had said earlier when asked about Arpaio that “there will be no discussion of that today.”  That did not stop Trump from raising the subject. “Do the people in this room like Sheriff Joe?” Trump asked, sparking loud applause and a chant of “Pardon Joe!” “Was Sheriff Joe convicted for doing his job?” Trump asked, before predicting that Arpaio would be just fine. “I won’t do it tonight because I don’t want to cause any controversy. But Sheriff Joe can feel good,” he said. Trump drew broad criticism for blaming both white nationalists and counter-protesters for the deadly violence at the Charlottesville rally, which was organized by neo-Nazis and white supremacists. One woman was killed. He mocked left-wing protesters in his speech. Protesters outside Tuesday’s rally yelled: “Shame, shame, shame” and “No Trump, No KKK, No fascist USA” as the Trump supporters began filing into the Phoenix Convention Center. Supporters, who lined up for hours in the Arizona heat ahead of the event, chanted: “Build the wall.” Many wore red hats with Trump’s campaign slogan, “Make America Great Again.”  Trump has held a series of 2020 re-election campaign stops despite only having taken office in January.  Phoenix Mayor Greg Stanton, a Democrat, had asked him to postpone Tuesday’s event while the nation healed from outrage and division after the deadly rally in Charlottesville. A heavy police presence was deployed around the Phoenix venue for Trump’s first trip as president to Arizona, which he won in the 2016 election. ",politicsNews,22-Aug-17
