 Kellyanne Conway Makes A Fool Of Herself Trying To Defend Trump’s Ridiculous Attack On Obama (VIDEO),"On Monday, Trump propaganda minister Kellyanne Conway crawled out of her slimepit to once again defend the indefensible   this time, Trump s ridiculous and baseless allegation that President Obama tapped his  wires  at Trump Tower. He s the president of the United States, he has information and intelligence that the rest of us do not,  Conway told Fox News, adding that  a number of credible media outlets  are  reporting there was politically-motivated activity all during the campaign and suggesting there s more there. Not a single credible news source has reported that President Obama ordered Trump s  wires  tapped. The report initially came from Breitbart, a white supremacist propaganda website. People deserve to know, so why not include in the existing investigations into Russia whether or not this actually happened?  Conway says.What actually happened was Donald Trump read an article that was being passed around the White House, made the mistake of believing it, and melted down on Twitter, sticking to the story even after the conspiracy theorist upon whose claims the story relied admitted he has zero evidence to back it.Trump s allegations are so ridiculous that the FBI asked the Department of Justice Saturday to officially tell the American people Trump is full of sh*t. They have not yet done so.Watch Conway s humiliating performance below:Featured image via screengrab",News,6-Mar-17
 WATCH: Morning Joe Hosts Are DONE With Trump After His Unfounded Accusation Against President Obama,"Donald Trump just ruined any remaining chance he had to get support from MSNBC hosts Joe Scarborough and Mika Brzezinski.On Saturday, Trump openly accused President Obama of wiretapping Trump Tower without providing a shred of evidence to support his claim.In response, Joe Scarborough ripped him a new one on Twitter.Ever since Trump made the outrageous accusation, federal law enforcement and intelligence agencies have refuted it, including former National Intelligence Director James Clapper and current FBI Director James Comey.On Monday, the Morning Joe hosts kicked off their show by thoroughly blasting Trump and aired their disappointment that he would make such a claim against a former president.Mika Brzezinski began by calling Trump s accusation  unprecedented. I had hope and an open mind and I have lost hope completely and my mind is closed,  she continued on Trump s presidency. There was a belief that he could turn the corner,  Joe Scarborough said.  What Donald Trump did on Saturday morning has shaken this government and the confidence of its people to the core. It is hard to overstate how reckless that tweet was. The 45th president of the United States accusing the 44th president of tapping his phones, personally tapping his phones, calling him  sick. Mika Brzezinski called Trump s accusations  uncouth  as Scarborough continued to explain how seriously Trump f*cked up. For people comparing this to the birther controversy, context is necessary. It is one thing when a reality TV star accused a president of a sleazy conspiratorial theory. But when a president of the United States accuses another president, the context changes and it becomes dangerous We are in crisis. It s an administration that has lost all credibility at this point,  Brzezinski added.Here s the video via VidMe:At the end of the program, Scarborough remarked that Trump  reached a new low this weekend  and Brzezinski called Trump s presidency  fake and failed. Here s that clip via YouTube:Donald Trump just dug a deeper hole for himself by accusing a former president of wiretapping him. He is literally slandering President Obama because he has no proof to back up his accusations. It s time for Congress to impeach Trump. Trump is causing mass chaos and damaging our government institutions while blatantly ignoring the Constitution. This farce can no longer be allowed to continue. And if Republicans won t do something to save this country from Trump, it will be the duty of the American people to put an end to the Republican Party and put lawmakers in office who will.Featured image via screenshot",News,6-Mar-17
 WATCH: Even Investigation-Obsessed GOP Rep. Jason Chaffetz Says Trump Has No Proof Obama Wiretapped Him,"Republican Rep. Jason Chaffetz has made a living in Congress starting investigations into just about anything in an effort to hurt Democrats. But even he thinks Donald Trump has nothing to support his accusations against President Obama.On Saturday, Trump made the outrageous claim that President Obama wiretapped Trump Tower to spy on him and demanded that Congress investigate even though he didn t offer a single shred of evidence to back up his claims.Terrible! Just found out that Obama had my  wires tapped  in Trump Tower just before the victory. Nothing found. This is McCarthyism!  Donald J. Trump (@realDonaldTrump) March 4, 2017Trump s accusations were even shot down by former National Intelligence Director James Clapper, who served in the position from 2010 to 2017.Clapper told Meet The Press on Sunday that if President Obama had ordered a wiretap, whether legal or illegal, he would have known about it.Of course, that s not stopping Republicans from including Trump s accusations in their investigation of his Russia scandal, which means we can expect Republicans to focus more of their energy trying to desperately prove Trump s claim than they will on revealing Trump s ties to Russia and Vladimir Putin.But one Republican concedes that he hasn t seen anything that would support Trump s accusation.Utah Rep. Jason Chaffetz loves investigations. He is obsessed with witch hunts against Democrats and will start endless investigations into anything if he thinks it could be a scandal to hit Democrats with. On the other hand, he isn t really interested in investigating Republicans like Trump when true scandals like Russian interference in the election arise. But even he says that Trump has nothing to prove his accusations against President Obama. You never know when you turn a corner what you may or may not see,  Chaffetz said on CBS This Morning. But thus far I have not seen anything directly that would support what the president has said. Despite that concession, Chaffetz has offered to support an investigation into Trump s allegations even though he isn t interested in leading the investigation himself. Look, it s a very serious allegation,  Chaffetz continued.  The president has at his fingertips tens of billions of dollars in intelligence apparatus. I ve got to believe   I think he might have something there, but if not, we re going to find out. Here s the video via YouTube:So Chaffetz literally went from saying that Trump has nothing to saying that he might have something. This is the kind of double-speak that Americans despise from politicians.The fact is that Trump has zero evidence to support his claims and Congress has no evidence to justify starting an investigation based on those claims. Trump is slandering President Obama based on a conspiracy theory he read on Breitbart and Republicans appear to be willing to start a witch hunt over it. And American taxpayers will be paying for it.Donald Trump is hoping to distract Congress from investigating his Russia scandal by telling lies about President Obama. It s sad that Republicans are incapable of seeing through Trump s bullshit. As usual, Republicans are demonstrating that they would rather investigate Democrats instead of doing anything that threatens their own power.Featured image via Chip Somodevilla/Getty Images",News,6-Mar-17
 Trump Is Literally Causing Business Owners To Go Broke Because Of His Mar-a-Lago Trips,"Rather than making America great again, Donald Trump is making American business owners in Florida go broke.Every time Trump spends the weekend at his Mar-a-Lago resort in Palm Beach, it costs taxpayers $3 million. So far, Trump has spent nearly every weekend there since taking office, and the price tag has eclipsed $10 million.If Trump continues taking weekend vacations at his current pace, he ll outspend President Obama s entire eight years of vacation costs in just under a single year.Taxpayers are going to feel the burden of this, but business owners in Palm Beach are especially feeling the pain because Trump s frequent visits are literally going to put them out of business if he doesn t stop.Because of the extra security, businesses in Palm Beach are losing tens of thousands of dollars every weekend. We re basically going broke,  said a spokesperson on behalf of Southern Helicopter when approached for comment by NBC Nightly News.  We were not expecting him to come down almost every weekend. But that s exactly what Trump is doing.Instead of working for the American people, Trump would rather spend his weekends playing golf and throwing lavish parties, and that is taking a toll on the local economy as taxpayers in Palm Beach County have to pony up $1.7 million for extra security when Trump is in town.And just as Trump stiffs his contractors when he owes them money, Trump is stiffing Palm Beach County after they asked the White House to reimburse the massive costs.Stellar Aviation Group president Jonathan Miller told NBC that his business is losing $30,000 every weekend when Trump is in town. He fears his business will fold if Trump doesn t halt his trips soon.Here s the video via NBC.This is yet another example of Trump only caring about himself. He is selfishly vacationing every weekend at taxpayer expense and it doesn t matter to him that local business owners are struggling to remain afloat as long as he gets to party and golf.NBC noted that Trump promised to  rarely leave the White House  during the campaign, and pointed out his hypocrisy since he often whined about President Obama s vacations.So Trump is a liar and a hypocrite who is making the local Palm Beach economy suffer.Americans should be outraged by this. How can Trump claim that he is creating jobs when he constant vacations in Palm Beach alone are threatening to cause many people to lose their livelihoods. Trump should be ashamed of himself and America should demand their wasted tax dollars back.Featured image via screenshot",News,6-Mar-17
 Trump Spokeswoman Awkwardly Admits She Has No F*cking Clue What Makes Him Think Obama Tapped His ‘Wires’ (VIDEO),"Donald Trump s surrogates are desperately trying to defend him after he leveled some pretty serious charges at President Obama based on what he read in a far-Right propaganda rag. According to The Donald, President Obama ordered the  wires  at Trump Tower  tapped.  He provided no evidence, of course, but White House officials confirm that The Donald got his  information  from Breitbart. However, it doesn t seem that his surrogates want to admit where he gets what he thinks are facts.On Monday, Deputy White House Press Secretary Sarah Huckabee Sanders did her best to defend Trump. The president firmly believes the Obama administration may have tapped into the phones at Trump Tower,  Sanders told  Today  anchor Savannah Guthrie. And is that based on media reports?  Guthrie asked, referencing the Breitbart piece that had been circulating among Trump s staff just before his Twitter outburst. This is something we should look into, we d like to know for sure,  Sanders replied.  Look, the media has been extremely dismissive of this reporting and this potential story, while all the while being very happy to jump on all of the false attacks that have been launched at this president over the last six months. Just so we re clear on this one, specific point   is his information, that President Obama tapped his phone, based solely on something he read in the media?  Guthrie pressed. Look, I haven t had the chance to have that conversation directly with the president,  Sanders said.  He s got much higher classification than I [do], so he may have access to the documents that I don t know about. But I do know that we take this very seriously, and we think it should be thoroughly reviewed and investigated. But, of course, level of classification does not matter because the information came from a report by an outlet that serves as  the platform for the alt-right  (alt-right is the soft term for  Nazis ) according to White House chief strategist Steve Bannon when he was head honcho of the publication. Worse yet, the claim was based on the words of a known conspiracy theorist who now admits he can t back his allegations. But, like Trump, he says he really wants to know if Obama did tap Trump Tower s  wires. Despite the complete lack of evidence, Trump demanded that Republicans investigate Obama   and they say they will. Anything to distract from the very real problem of the Trump administration s troubling ties with Russia, right?Watch the exchange below: Is that the source of this information? Strictly from media reports & not from any other source?  @savannahguthrie asks @SarahHuckabee pic.twitter.com/8JKCVBwzc6  TODAY (@TODAYshow) March 6, 2017Featured image via screengrab",News,6-Mar-17
 ‘Cards Against Humanity’ Maker Has Amazingly Annoying Way To Force GOPers To Hold Town Halls,"Cards Against Humanity has to be one of the best card games ever. Also, its creator is likely one of the most creative human beings of our time. Therefore, it should come as no surprise that this individual, Max Temkin, would have a rather interesting way of contacting his Senator. Said Senator happens to be Ron Johnson (R-WI).Instead of letters, Temkin is sending potatoes to Senator Johnson. Each has a simple message:  Hold a Town Hall.  There is a very good reason for Temkin s going after Johnson specifically. The Senator threatened to have a veteran arrested if he persisted in his requests to hold a conversation with Johnson in person. The constituent, Earl Good, told local station Channel 58 the following of his efforts: The reason I reached out to Ron Johnson, I disagreed with several of the cabinet appointments that were made, and I was concerned about the Affordable Care Act, privatizing the veteran s administration, the Russian hacking. After he repeatedly tried and failed to speak to his Senator, Good received a cease and desist letter barring him from calling or visiting the premises of any of Johnson s offices.To that end, Temkin s campaign against Johnson was born. For just five dollars, you, too, can have a potato sent to Johnson for his horrible treatment of this constituent who so bravely served our nation in war. Here is Temkin s tweet, complete with a website where you can help with the avalanche of potatoes coming Johnson s way:Senator @RonJohnsonWI is a coward. Please send him a potato for $5: https://t.co/oBAjRrc2TF pic.twitter.com/aWjgtYK15B  Max Temkin (@MaxTemkin) March 3, 2017Temkin and his team further explain their efforts in a blog post on the Cards Against Humanity website:Senator Ron Johnson (R-WI) is refusing to hold a town hall meeting with his constituents. When one of his voters, a Vietnam veteran, called his office asking for a town hall, Johnson sent him a cease and desist letter.Legally, we re not allowed to call Senator Johnson a cruel idiot who doesn t understand how health insurance works. But we are allowed to mail thousands of potatoes to his office demanding that he listen to his constituents and hold a town hall meeting.For only $5, you can send a potato with your name on it to Senator Ron Johnson s office demanding that he hold a town hall meeting.Of course, Johnson is just the latest Republican who is being a coward and refusing to do his job and meet with constituents. The man is a disgrace. The least we can do is send him a potato. I think I ll head on over there and do it right now.Featured image via Eduardo Munoz Alvarez/Getty Images",News,6-Mar-17
 GOP Congressman DEMANDS The Federal Government Be Purged Of Anybody Who Disagrees With Trump,"One of the House of Representatives  more crazy members, Steve King, is fully on board Trump s train no matter how outlandish or insane he gets. In fact, Steve King thinks the government needs to be  purged of all dissenters    by which he means anybody who deviates from Trump s (often-changing) beliefs. An article appeared on the Conservative Review about this, and it s obvious that King believes the only way we can move forward is to purge everyone from the White House who doesn t likewise march in lockstep with the Trump train.The first paragraph of that ridiculous story says: At this point in the Obama administration, the newly-minted messiah had full control over every nook and cranny of the executive branch. There was not one morsel of dissent, much less sabotage percolating through the ranks of former GOP presidential appointees within the deep state of the various departments. Fast forward eight years and President Trump is at the cusp of losing control over his presidency if he doesn t immediately fire all of the Obama appointees. This is evidently something on which Steve King, an actual U.S. Representative, believes too. Otherwise why would he tweet the following:@RealDonaldTrump needs to purge Leftists from executive branch before disloyal, illegal & treasonist acts sink us. https://t.co/o1DYtgA7aL  Steve King (@SteveKingIA) March 6, 2017Leftists are disloyal why, Congressman King? Because they don t march in lockstep with Trump like you do? With Vladimir Putin, despite the fact that Russia is our enemy? And here we thought Republicans actually believed in freedom, including the freedom to, you know, have different ideas about stuff. First off, the Obama administration had plenty of dissent within its ranks. For instance, Congressional Democrats held Obama s former chief of staff, Rahm Emanuel, responsible for certain parts of the ACA that didn t pass Congress.Others strongly disagreed with how Obama was handling Syria. So,  Not one morsel of dissent?  OH PLEASE! Obama was not the dictator conservatives tried to brainwash into thinking he was.As evidence of that, we have Steve King, who s one of the worst right-wingers we ever elected to Congress. Republicans are supposed to support freedom, including freedom of anyone and everyone to disagree with the  president.  In this case, it s Trump, who lost the popular vote. King s ideas are the opposite of freedom   in fact, the support fascism, dictatorships, and even monarchies based on the antithesis of American freedom.Trump should welcome dissent   it would prevent tunnel vision and help him determine a course of action that s truly beneficial to the entire country. Instead, he s a dictator who only cares about how many agree with him and are willing to puff him up. King is one of those who would rather puff Trump up than do what s right for freedom and the country. If nothing else, calling for a purge of dissenters from the White House should disqualify him from every government job he ll ever hold.Featured image via Scott Olson/Getty Images",News,6-Mar-17
" DESPERATE: Trump Doubles Down On Wiretap Lie, Says He Will ‘Be Proven Right’","Usually, if you re in a hole you stop digging but not Donald Trump. The amateur president went on a tweetstorm yesterday, likely to deflect from his own scandals, to accuse Barack Obama of having his phones tapped during the campaign. Trump s newest conspiracy theory isn t going down well. Even Director James Comey asked the Justice Department to publicly reject Trump s claims. That Comey. The one who interfered with the election process by sending a letter to Congress suggesting that there was something the FBI had on Hillary Clinton. As it happens, it was all a ruse to help defeat Trump s Democratic opponent. We re sure Comey is rethinking his actions now.Still yet, Trump is doubling down on his fact-free conspiracy theory.The Hill reports:The CEO of Newsmax Media, known for having a relationship with President Trump, wrote on Sunday that Trump insists he will be proven right regarding his allegation of wiretaps at Trump Tower. I spoke with the President twice yesterday about the wiretap story. I haven t seen him this pissed off in a long time,  Christopher Ruddy wrote in an article for Newmax. When I mentioned Obama  denials  about the wiretaps, he shot back:  This will be investigated, it will all come out. I will be proven right,  he said.Again, there is zero proof of Trump s claims and a President cannot authorize a wiretap in this manner. Trump supporters, even CEOs, believe whatever the alleged president says. We re still waiting for Trump s team of investigators to get back from Hawaii to prove that Obama, America s first black president, did not legitimately hold the highest seat in the land. Trump dogged former president Barack Obama for years. He then went on to accuse Hillary Clinton of corruption. In both instances, Donald Trump was practicing projection which is something he now excels at.Photo by Jim Lo Scalzo   Pool/Getty Images.",News,5-Mar-17
" BREAKING: Republicans Embrace Trump’s Lies, Will Investigate ‘Campaign Surveillance’ As Part Of Russia Probe","On Sunday, Rep. Devin Nunes (R-Calif.) said that the House Intelligence Committee will investigate any alleged surveillance of political parties as part of its investigation into Russian interference in the election, according to The Hill. It s no surprise that Nunes is investigating alleged president Donald Trump s lie that Barack Obama had his phone wires tapped during the campaign. In late February, Nunes, who served as a member of Trump s transition team, resisted calls for his House committee to investigate alleged contacts between Trump associates and Russia. And now, he s going to investigate a baseless accusation from Trump in which the amateur president has offered no proof. Put a Benghazi in front of it, and former President Barack Obama will be investigated ad nauseum. One of the focus points of the House Intelligence Committee s investigation is the U.S. government s response to actions taken by Russian intelligence agents during the presidential campaign,  Nunes said in a statement. As such, the Committee will make inquiries into whether the government was conducting surveillance activities on any political party s campaign officials or surrogates, and we will continue to investigate this issue if the evidence warrants it,  he added.The Hill reports:The statement comes hours after White House press secretary Sean Spicer tweeted Trump s request for Congress to include his wiretapping claims in the Russia probe.A spokesman for Obama denied that the former president or any White House official ordered surveillance of the then-president-elect. It s also not within a President s power to order surveillance. It goes to a judge first and through the proper channels.Nunes, chairman of the House Intelligence Committee, recently joined ranking member Adam Schiff (D-Calif.) in laying out the parameters for the investigation into Russia s cyber activities, including links between Russia and any U.S. campaign officials.It s well documented by U.S Intelligence agencies that Russian President Vladimir Putin called for an influence campaign in an effort to help Trump win the White House. And Trump won. Trump still sings the praises of the Russian leader who is known for having his critics murdered.Photo by Chip Somodevilla/Getty Images.",News,5-Mar-17
 UNPRECEDENTED: FBI Asks DOJ To Confirm Trump Lied About ‘Wiretaps’ (DETAILS),"Following a series of unhinged tweets from Trump that accuse Obama of illegally spying on him during the election cycle, the intelligence community and the rest of the country have been in an uproar. Many are screaming for him to release his evidence or shut the hell up, and he appears unable to handle the growing scandal around him. But the FBI is doing something else. Director James Comey actually asked the Justice Department to publicly reject Trump s claims.Or, put another way, Comey just asked the DOJ to openly state that Trump lied to the American people.Comey says that the claim is false and must be corrected, and he would know because it was his agency that sought the warrant authorizing wiretapping from the FISA court. The FISA court granted the warrant back in October, after previously refusing to grant it over the summer. Comey is angry because Trump s claims suggest that the FBI broke the law.This is unprecedented   it s the FBI director issuing a public rebuke to a sitting president. The White House, however, isn t backing down because they don t back down on anything. Once Trump says something, the White House goes through all sorts of bizarre gyrations to back him up. We get that it s bad for White House spokespeople, aides and senior staff to contradict their boss, but this is ridiculous. This is something on which they should know better.While the DOJ has yet to actually issue a statement saying anything at all, it seems that this is something Trump can no longer handle. One of the rogue government accounts, Rogue POTUS Staff, says that Trump actually seems to be traumatized by the unfolding scandal   he can t cope with it at all:We re not making light of anything. POTUS seems actually traumatized by recent spate of Russiagate coverage. He can t cope right now.  Rogue POTUS Staff (@RoguePOTUSStaff) March 5, 2017In the end, it doesn t really matter if he s unable to cope with an unfolding scandal the size of Watergate (or big enough to blow Watergate out of the sky). He lied to the public, and the FBI and DOJ both need to publicly say so, along with including the recordings from the taps in their investigations.Photo of James Comey by Chip Somodevilla/Getty Images. Photo of Donald Trump by Jim Lo Scalzo   Pool/Getty Images.",News,5-Mar-17
 White House Officials CONFIRM: Trump Got His Story About Obama Tapping His ‘Wires’ Directly From Breitbart,"Donald Trump has access to a wealth of information as President, but seems content relying on Breitbart and other slimy right-wing propaganda mills as the sole source of what he thinks are facts. Recently, The Donald dissolved into a complete mess after a Breitbart article began circulating among his staff that claimed Obama tapped Trump Tower s  wires    something the President, no matter whom it is, can not do. To clear up the confusion, CNN s Jake Tapper reached out to Trump administration officials, and it turns out that, yes, the situation is just as stupid as it seems. Donald Trump did get his  news  from Breitbart, not the wealth of government information to which he has access. WH officials with whom I spoke said POTUS got the info about wiretap from media   Breitbart, Levin   not from govt sources,  Tapper tweeted Sunday.WH officials with whom I spoke said POTUS got the info about wiretap from media   Breitbart, Levin   not from govt sources.  Jake Tapper (@jaketapper) March 5, 2017 Obviously FBI/DOJ wiretap of POTUS would be HUGE story. One illegally ordered by previous POTUS even bigger. BUT WH officials have no proof,  he added.Obviously FBI/DOJ wiretap of POTUS would be HUGE story. One illegally ordered by previous POTUS even bigger. BUT WH officials have no proof  Jake Tapper (@jaketapper) March 5, 2017Tapper says that most reporters are  digging on this  but everyone to whom they have spoken in the intelligence community, like the rest of us, has no idea what the f*ck Trump is talking about.  Moreover we cannot pretend we haven t been here before, w/POTUS putting out wild accusations that are untethered to reality,  Tapper adds, listing a few examples of many.  Obama s birth certificate/ Vaccines/ Ted Cruz s father & Lee Harvey Oswald / crowd sizes/ Vince Foster / Murder rate / 3-5 illegal votes. 4/Moreover we cannot pretend we haven't been here before, w/POTUS putting out wild accusations that are untethered to reality.  Jake Tapper (@jaketapper) March 5, 20175/Obama's birth certificate/ Vaccines/ Ted Cruz's father & Lee Harvey Oswald / crowd sizes/ Vince Foster / Murder rate / 3-5 illegal votes  Jake Tapper (@jaketapper) March 5, 2017 In any case, will continue to report. WH call for Congress to find evidence of POTUS claim with  no further comment  is not proof,  Tapper says, adding that he has requested an interview with President Obama to clear the matter up (which totally needs to happen and promises to be hilarious).Journalists are not alone in being baffled by Trump s ridiculous claim that the former President ordered a wiretap which, once again, he could not do. On Sunday, vocal Obama opponent Marco Rubio said he has no idea where Trump s claim comes from either. I m not sure what it is he is talking about,  Rubio says.  Perhaps the President has information that is not yet available to us or to the public. And if it s true, obviously we re going to find out very quickly. And if it isn t, then obviously he ll have to explain what he meant by it. Unfortunately, as Tapper notes, the information wasn t a closely-held government secret. It was the result of the ravings of a known far-Right conspiracy theorist who has admitted he doesn t even have the evidence to back his claims; he just wants to see Obama investigated.President Obama should do the interview. He s so past the point of caring what these idiots think that it should be hilarious.Featured image via Getty Images",News,5-Mar-17
 Trump Lost His Damn Mind Over The Sessions Recusal For Exactly ONE GIANT Reason,"Trump lost his marbles on Friday, letting loose on his senior staff over Jeff Sessions recusing himself from any and all Department of Justice investigations into Russia. It s kind of strange   the investigations should go forward properly regardless of who s in charge. Or would they? Trump may not have thought so until Sessions recused himself and put Acting Deputy Attorney General Dana Boente, an Obama appointee, in charge of those investigations.Boente gives the Senate Judiciary Committee powerful leverage to demand a special prosecutor now, because Trump s nominee for Deputy Attorney General, Rod Rosenstein, will have his confirmation hearings this month. The Judiciary Committee could press him to commit to appointing a special prosecutor to investigate Trump and Russia before voting to send his confirmation to the full Senate.If they manage to do that, Russia will probably blow up. If they don t manage to do that, it s possible that the Judiciary Committee won t vote to send Rosenstein to the full Senate, which leaves Boente in charge. The kicker is that Boente, as an Obama appointee, is less likely to fall under Trump s influence.There s historical precedence for the Judiciary Committee to demand such a commitment from a nominee of a corrupt president, too. In 1973, during the unfolding Watergate scandal, Nixon nominated his former Secretary of Defense, Elliot Richardson, for Attorney General. The Judiciary Committee not only demanded Richardson commit to a special prosecutor for Watergate, they demanded he name the person he d appoint before they would vote on his confirmation.Richardson did, and both he and his pick, Archibald Cox, were grilled on just how independent Cox would be in pursuing Watergate.Richardson was confirmed, Cox was appointed, and then Nixon began pressuring Richardson to fire Cox because Cox was getting too close to the truth.What happened with Nixon, Richardson, Cox, and the entire Watergate scandal, are why we need a special prosecutor with broad independent authority now. Trump has accused Obama of illegally wiretapping him, yet apparently, the FBI was able to get a FISA warrant for such tapping back in October. That means there are recordings that are not illegal. Those recordings probably contain damning evidence and need to be investigated, if not outright released.Trump s ire suggests that he s terrified of what those recordings, along with other mounting evidence, will reveal. The more damning those recordings, the more he ll play the victim and act like everything would be just fine if Obama s FBI had just left him and his campaign alone.Maybe Trump thought Sessions would prevent all of this. After all, Sessions lied to the Senate about his own contact with Russia while working on Trump s campaign as a top foreign policy adviser. Or maybe he just thought Sessions would resist calls to appoint a special prosecutor to look into the growing Russia scandal and do it himself, under direction from Trump himself.Trump projects endlessly. Every accusation he levels is something of which he, himself, is either guilty or afraid. In this case, it s likely fear. Besides Sessions, disgraced National Security Adviser, General Michael Flynn, lied about contact with Russia. Trump s son-in-law, Jared Kushner, was present for some of that. Two of Trump s other campaign advisers, Carter Page and J.D. Gordon, likewise had contact with Russia. Paul Manafort, who had a brief stint as Trump s campaign manager, has business dealings with pro-Russia leaders in Ukraine.And yet, the Trump administration has vehemently denied any contacts with Russia at all during the campaign, while also saying that contact was brief, fleeting, informal, and innocuous. If so, then why lie like this? Trump s frightened as hell right now. A DOJ under an Obama appointee could easily be his undoing, and he knows it.Featured image by Win McNamee via Getty Images",News,5-Mar-17
 Man Behind Trump’s Insane Claim That Obama Tapped His ‘Wires’ Just Admitted He Made Sh*t Up (VIDEO),"Donald Trump is now demanding that any probe into his administration s connections to Russia also include a probe into his wild allegation that President Obama tapped his  wires  in Trump Tower. This dubious claim seems to have originated with a Breitbart article that had been circulating among White House staff. The article in question claimed that President Obama had ordered a wiretap under the Foreign intelligence Surveillance Act, which allows a secret court to authorize surveillance in cases that involve agents of foreign powers   in this case, Trump and two Russian banks.The article heavily referenced claimed made by conspiracy theorist Mark Levin on his far-Right radio show that  we absolutely know this is true  that Obama was monitoring Trump s team during the campaign. But now that his ridiculous allegations are being scrutinized by people who aren t completely batsh*t insane, Levin is doing everything he can to walk them back while still maintaining credibility with the Stupid Part of America.During an appearance on Fox News Sunday, Levin called for a release of FISA court applications that may or may not exist as well as all of the daily presidential intelligence briefings for the last  year or so.  He added that this massive conspiracy that suddenly popped up when the Russia situation was becoming too much for the Trump Team to handle wasn t limited to Obama. Every single Democrat, according to Levin, was involved in trying to take Trump down.Asked about the level of President Obama s involvement, Levin gave himself a huge  out :I m not Nostradamus here. I just think that we ought to find out.In other words, he is pulling his claims out of thin air. Via a spokesperson, President Obama cleared up his level of involvement on Saturday   There wasn t any. A cardinal rule of the Obama administration was that no White House official ever interfered with any independent investigation led by the Department of Justice,  the spokesman said. As part of that practice, neither President Obama nor any White House official ever ordered surveillance on any U.S. citizen. Donald Trump is being attacked for [the accusations] he tweeted,  Levin said, failing to note that he was the source of those allegations.  Donald Trump is the victim, his campaign is the victim, his transition team is the victim, his surrogates are the victim. These are police state tactics. To some degree, Levin is correct   but not in the way he thinks. Trump has recently been demanding investigations of his critics. Members of his administration have also threatened to  investigate  journalists who do not write nice things about The Donald. One Trump administration member confirmed that President Asterisk was compiling  dossiers  on journalists he views as unfriendly. All of these things could very accurately be described as  police state tactics    but we re guessing Levin meant something about his favorite bogeyman, Barack Obama.Levin admits there is no basis for his claim but that doesn t matter to Donald Trump or conservatives at large. By making the allegation knowing that people who can only be described as  idiots  would eat up, the Republicans are demanding answers   and they will not be satisfied with any that do not paint Barack Obama as the monster they have known him to be ever since they realized he was black.Featured image via screengrab",News,5-Mar-17
 Trump Is DELUSIONAL: What He Just Said About His ‘Support’ Rallies Is BEYOND Fantasy (TWEET),"It can easily be said that Donald Trump doesn t live in reality. He lives in his own world filled with delusion and a narrative that he s created on his own. Why? Who knows, really. Maybe because his fragile ego doesn t allow him to see the fact that he lost the popular vote by three million votes and the majority of America doesn t like him at all.Since Trump took office there have been protests nationwide to let him know that both he and his agenda are not welcome. These protests have garnered millions of people outraged and offended that he s in the Oval Office, especially knowing that his campaign allegedly colluded with Russia to put him there.To make his ego feel better, Trump supporters, the vile bunch that they are, decided that they would come out on March 4, and throw  support rallies  for Trump.Let s not forget that this was at his request:Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!  Donald J. Trump (@realDonaldTrump) February 25, 2017So, his supporters listened, jumped on their motorized scooters with American flag decals, and  rallied  for their supreme leader. Then, after a handful of people showed up in a number of places in varying states, Trump decided in his own delusional brain that this was  tremendous support    you know, whatever helps him sleep at night.He wrote on Twitter: Thank you for the great rallies all across the country. Tremendous support. Make America Great Again! Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!  Donald J. Trump (@realDonaldTrump) March 5, 2017However, while there was support, it was far from tremendous. Calling it moderate would even be far too generous.Here are some images from his  tremendous  rallies:WEST PALM BEACH, FL   MARCH 04: People show their support for President Donald Trump near his Mar-a-Lago resort home on March 4, 2017 in West Palm Beach, Florida. President Trump spent part of the weekend at the house. (Photo by Joe Raedle/Getty Images)WEST PALM BEACH, FL   MARCH 04: Madi Page shows her support for President Donald Trump near his Mar-a-Lago resort home on March 4, 2017 in West Palm Beach, Florida. President Trump spent part of the weekend at the house. (Photo by Joe Raedle/Getty Images)OLYMPIA, WA   MARCH 4: Supporter Chuck Prater of Tacoma, Washington takes part in the March 4 Trump rally on March 4, 2017 in Olympia, Washington. At the mostly peaceful rally for U.S. President Donald Trump, officials estimated there were approximately 200 supporters and 125 protesters. (Photo by Stephen Brashear/Getty Images)Marching for trump #March4Trump CT pic.twitter.com/wurkEOQRW3  ??Kathy Jean ?? (@Kathrynjeansays) March 4, 2017 Thousands attended #March4Trump Miami rally .thousands attended. @realDonaldTrump pic.twitter.com/8ApJz4clnx  veronica arias (@vero00) March 4, 2017More people even seemed to be at these rallies to protest Trump than support him:Arrests made after some 'March 4 Trump' rallies turn violent https://t.co/Z1ysDxNcuW pic.twitter.com/Sj3AYAa4lX  Fox News (@FoxNews) March 5, 2017With several fights breaking out:Follow @EastBayTimes and @mercnews for other streams guys. The fight is getting serious here. pic.twitter.com/skJD9UVhbU  Aaron Davis (@BaronBavis) March 4, 2017But look, guys, his ego seems satisfied, and that s really all that matters, right?WEST PALM BEACH, FL   MARCH 04: US President Donald Trump waves from his vehicle as he stops while being driven past supporters near his Mar-a-Lago resort home on March 4, 2017 in West Palm Beach, Florida. President Trump spent part of the weekend at the house. (Photo by Joe Raedle/Getty Images)Sad!Featured Photo by Joe Raedle/Getty Images",News,5-Mar-17
